Id,LABEL,REVIEW_TEXT
993,__label1__,I think that I did something wrong that bubbles were coming out on the second day after me and my girlfriend stuck this into her kitchen wall.<br />but anyway it was great while it lasted sadly for us just a few days after my girlfriend bought it.
994,__label1__,"i am reviewing this product after 1 year of use , best MP3 player for the given price. no problem till now!"
995,__label1__,"Here is my take on this shampoo: It is just a regular shampoo that is expensive. It didn't do a thing to my hair. Same before, same after. I do like the smell of it but that alone is not enough to justified the expensive price tag. If this is cheaper, I'll probably buy it again, but I can't afford it."
996,__label1__,"What really matters I guess is that my son loves it, but I feel like stomping on it when he leaves it hanging around and it goes off by itself. Oh well."
997,__label1__,"This food is great! My baby has always loved it! Very easy to travel with, easy to warm up, easy to store. It is a little expensive, but you get what you pay in my opinion."
998,__label1__,"Love it, Love it , Love it. No Question with quality and service. It never disappointed me. Very flexible with my iPhone. I always thought how can I maintain protection with this phone from dust, scratch and fall damage. But Now I have Case Army's rubber Case. I don't worry about it anymore. Recommended."
999,__label1__,"I lost a lot of weight taking these raspberry ketones, but I really wanted to lose it faster than this. I expected something like 50 pounds in a couple of months and instead I only lost 28 pounds in two months. I know that is still A LOT.<br /><br />On the other hand I never lost so much weight before as I did by taking this supplement. I didn't have a single side effect. No headaches, diarrhea or chest pains like other weight loss stuff make you have. Oh and I didn't have flatulence either. Some other pills I took caused me that a lot.<br /><br />So, this is actually a great product, I'm just an impatient guy. It took me years to get this fat and I want to get rid of it in months. I know that is crazy and it is my fault not the products.<br /><br />I think people should buy it and be patient with it. Even if it takes three months to lose all the weight it is worth it because you live longer when you lose the weight and are thin. Thin people don't get some diseases as often as fat people do. You don't get diabetes type II and you don't get high blood pressure as often.<br /><br />If people in your family have that stuff you need to be thin to not get it. So, buy these raspberry ketones before it is too late for your health."
1000,__label1__,"I purchased my iPad mini for $299 May 2013 and didn't get the extended warranty. (Probably should have) After the warranty ran out the screen begin to mess up. For the price, I expected it to last longer than it has. It has never been dropped or misused in anyway. I would not recommend it to anyone and will never purchase another one."
1001,__label1__,I have been a fan of tarot cards for many years and this book helped me learn even more about reading the cards.
1002,__label1__,Oh my! This is the one I was looking for! I love how this USB is designed with its classy and simple design.  I was wondering where to buy it since my friend said he bought this one in the mall but unfortunately it was out of stock. But then thanks to Google I ended up in Amazon and I finally found it! Got my product just today and it was perfect!
1003,__label1__,Nice way to gather stuffed animals. Used regular nails instead of all the &#34;hardware&#34; that came with it and have had no trouble with it staying put.
1004,__label1__,"This book is really well-written. Informative, clear, easy to understand. Need a better flow though."
1005,__label1__,Beautiful looking table. But after playing on it for a week I noticed a bubble on the felt. After taking the table apart. Seen how the felt was put on. Board then some kind of laminates then the felt. But the felt is cut to fit just the top. Not wrapped under. Disappointing.
1006,__label1__,"it does look like the photo, it just came all folded up and still has some creases. It also smelled really bad."
1007,__label1__,"I got one of these to stamp on bulshTT ""Tps reports"" and other junk that people put on my desk. My office has the worst beurocracy of paperwork. We stamp most things with CRAP. LOL!"
1008,__label1__,"My husband likes solitaire and the versions in the app store have ads flashing or uses XBOX which we do not have. There is no start button and the X in the upper right corner to close programs is gone & what I hate the most you cannot sign out of the email, it is always live."
1009,__label1__,"Meh, I've used better. I should have read the other negative reviews before ordering. Feel very cheap and not a very good price."
1010,__label1__,What a great read!  The author paints a beautiful backdrop to a thrilling story line as you travel with the characters from California to Texas to Hawaii.  Lots of flying woven throughout.  I couldn't wait to get to the next page.
1011,__label1__,"This liner would be great if it wasn't too wide and too short. I have to hang my curtain rod lower than I would, so that this liner fits properly"
1012,__label1__,"I don't know why I never had these installed before. No more hanging lingerie and bathing suits over the actual shower bar. Now I have my very own indoor clothesline. The metal finish is lovely, and it works well. Hooray."
1013,__label1__,"If you like the BEP, then you will like this DVD.<br />They are not at their best, but even then, they do put on a really good and entertaining show.<br />Their later live performances evolved, and are much better."
1014,__label1__,"Not happy with the scratches. It distracts from the cake, at least in my opinion. No one else seems to notice it."
1015,__label1__,Work as expected - Little fiddly to fit onto the ear. Some assistance requited the first few times.<br />Battery life is good.<br />Nice bass levels.<br />Also works really well for calls.
1016,__label1__,"It feels nice and is fairly quiet as it says but mine is defective. It randomly types capital letters, wakes my computer from sleep with other dysfunctions."
1017,__label1__,If you are going to spend this much get something quality like GlamGlow Mud.  The container is cheap and the product is low quality. Smaller than I thought!
1018,__label1__,"This was a gift for my daughter and so far they are meeting her needs. She is a college student and needed something that wouldn't break and was ""LOUD"". I checked them out when I visited her and they are pretty good for the price can't complain."
1019,__label1__,"Not bad! It still tastes amazing, though that might be because I'm a huge tootsie roll fan. On the other hand, our local store just stocked up on this and it's much cheaper there too, so I guess I know where I'm getting my supply from now on."
1020,__label1__,"I don't like about the product was the shape of the utensils. I have to get used to the shape and I didn't notice until after I purchased them that it doesn't come with a fork utensil. A lot odd pieces, but Very cheap quality. If I knew I wouldn't buy."
1021,__label1__,I purchased this drive because a friend of mine said Samsung makes quality SSD's. It's fast and the price was OK.
1022,__label1__,"The thing which I did not like, is that as a women's backpack it is a little smaller than what I'm used to from regular backpacks. The shoulder straps are nicely cushioned, though."
1023,__label1__,"junk ---pipe pulls right out every time . top seal from tank cap leaks everytime,,u could only spray downwards cant spray upwards with this .. i would not buy this again ."
1024,__label1__,I ought this for my son and he loved it. It's perfect for his not-too-big room and the sound quality is great. I can hear some decent bass too. Guess it's a steal!
1025,__label1__,"Nothing new in this book , if you already have read something in how to master your financial life this book will not be a much help for you."
1026,__label1__,"I am nnoyed by he fact that this chair squeezes a lot: when I sit down on it and when I get up. It becomes annoying after a couple of days of intense use. The materials are pretty cheap, also. The design is nice."
1027,__label1__,"I was a long time proactive user, but didn't care for their customer service and wanted something cheaper. This system claims to be half the price of proactive, but since it comes in smaller containers, that aren't exactly true."
1028,__label1__,It's very hard to find a keyboard protector for my laptop model so I settled for a universal one. I just use it as a temporary protection when I eat and drink while I work but remove right after I finish gobbling and gulping because I can't see very well through it. Works it purpose for me.
1029,__label1__,"This is a really comfy blanket, but when I took it out of the package there were two holes big enough to put my finger through."
1030,__label1__,"I am using this headphone for a month,it delivers good clarity.The bass quality is above average and treble dominates but it gives the quality sound worth for its price.so it is worth buying."
1031,__label1__,"I did not buy this product because the price is just way too high and it does not make sense to get just a single pad of this notebook. If they're going to charge high anyway, they might as well sell them by the bundle or something."
1032,__label1__,This amplifier seemed like the perfect solution for my problem. I wanted an integrated solution to stream music from my iPhone to a pair of floor-standing speakers wirelessly. My speakers do not have wireless and I did not like having a separate wireless receiver and amplifier. Since my phone supports Bluetooth I gave this amp a try.<br /><br />It worked as long as the distance between my phone and speakers was within 20 feet before cutting out. The build quality seems a bit cheap but for the price I guess that is what you get.<br /><br />The real bummer however was the fact that there is a constant hiss in the audio. I think this hiss is generated by the amplifier itself. If I turn down the volume the hiss goes down. If I turn it up the hiss comes back. This is very annoying since I otherwise would have liked this product. Unfortunately this constant white noise is driving me crazy. I have since returned this unit and purchased a similar product from another vendor.
1033,__label1__,"I thought I would like it better once it arrived but it's just not my style. However, the black in it goes very well with my espresso vanity."
1034,__label1__,It gives a touch capability with new experience to interact with the world.The only thing that I have a problem is the fact that the laptop that is shown in the pictures shows that the laptop has a CD drive but mine did not come with one. I now know not to go off what I see in the picture because the picture is just something to draw you in more. So check specifications before going to order.
1035,__label1__,Either I really don't know what I'm looking for or this thing doesn't really make much of a difference for me.
1036,__label1__,I've always trusted amazon sell original and quality products. I knew I was right. The battery came exactly as expected and exactly as shown on the picture
1037,__label1__,My complaint is that the plastic protector for the head of the razor did not fit properly and has now cracked. I taped it back together. The manufacturer needs to redesign it so it fits better.
1038,__label1__,"It's amazing! I started using this and my friends really noticed this wonderful scarf, A lot of compliments I received this day."
1039,__label1__,I gave this to my sister who just graduated from high school and was going to a state college and she was surprised at some of the information found here.
1040,__label1__,"adhesives stick well on the wall. holds the keys properly. but when placed with a huge bunch of keys, the keys tend to slide from the hook."
1041,__label1__,I've been wearing this watch for about two weeks now and love it! I like the balance of gold and silver tones on the watch band design as I had a difficult time finding a two tone watch with a balance of both colors.
1042,__label1__,"Well for me, this is a great deal. I am satisfied with it and I don't have any issue using it. I will buy another one for my granny."
1043,__label1__,"This swim cap for long hair is good, I like the design and quality. So far I haven't encountered any problems using it. I would recommend it to anyone."
1044,__label1__,"This is first time trying it, and it's feel easy to use, and it will tell us when to turn on, when it got heated enough to get started."
1045,__label1__,I was originally planning on buying the crib bedding set but I am glad I found this! It looks JUST like the Jacana set but MUCH cheaper and comes with more. The quality cannot compete with the other crib bedding set which I got before.
1046,__label1__,"I bought this briefcase to travel issue, Actually I put hundred of thing inside it :D<br />it's really great one, Hard material."
1047,__label1__,"Very disappointed in this product. If it is supposed to have no harmful preservatives, then why do they contain chemicals that can cause allergic reactions. The next thing is all those ridiculous amount of five star reviews that are clearly paid for. Bad stuff, don't buy it."
1048,__label1__,"tossed out the bottle after using this for 2 week. ONLY MADE MY HAIR loss worse and only left my hair SLIMIER after using it. looking back, most reviews posted seem FAKE I cant believe I feel for this. STAY AWAY!"
1049,__label1__,"Great design, they fit really well in the ear which is very important, and it's light. but all that don't amount to much if you have a hard time hearing from it. it got really worst when i used it a couple of times doing my morning runs. Perhaps I had a lemon but as far as my unit goes it just won't do for me."
1050,__label1__,"After washing my hair with this my hair felt like hay! And afterwards when dry, it looked dried out and frizzy. I will never buy this again. Waste of my money."
1051,__label1__,I purchased this as an upgrade for my brother in law's computer. It performs well enough that he can now play his games on his computer. For a basic gamer or just anyone that made the unfortunate mistake of purchasing a slim computer I would highly recommend this card.
1052,__label1__,wouldn't recommend this one to anybody. the sensors are a bit slow and i have to repeatedly touch them for the sensors to work. but it fits our small bedside tables well.
1053,__label1__,"I would usually go for the fish oils. Of course the brand is always a lower price. I am unsure about how the quality compares. These are just as they say and I haven't had problems with the ""fish oil burps"" after taking them. That's about all I can say. I have been using Fish Oil since it has been deemed a healthy addition to one's diet. The only thing better than a good product is a good, cost effective product."
1054,__label1__,I did not expect that it was too small. However the product still serves its purpose. Quality is not that satisfying. Product is just okay.
1055,__label1__,"I have tried many different phone mounts for my phone and this one is the first one that has worked. In fact, it's been perfect. After using this for few months in my car, I found its most redeeming feature is its ability to suction onto different kind of surface (uneven, textured) of my car dash. I shouldn't be messing with phone while driving anyway!"
1056,__label1__,"This is a great tool. The glue stick melts very quickly and does not require to be pushed down like my old glue gun. It goes down smoothly in itself, making me finish my craft a hell lot faster!!!"
1057,__label1__,It's a BBQ tong and does what a BBQ tong does. I suppose that's a compliment these days where a lot of tongs don't do what tongs are supposed to do.
1058,__label1__,I have purchased this product about two months ago and since then I'm using the spare batteries and I'm satisfied but still there is a problem as one battery gives the best backup and the other one is not good and gives the poor battery lifetime and that really disappoints.
1059,__label1__,"The charger is perfect for my needs. It has ample power and is convenient to carry around. I charge my iPhone and office phone (HTC Thunderbolt) with this and I can probably get at least a full charge for both phones from it. I have tried it on separate occasions and so far, I have not been able to get even 4000 mAh from it. Not a big deal for me because a full charge for each phone is all I need when traveling. But if you are counting on the full capacity as advertised, know that it is really more like 4k or so (roughly). Still pretty good given the compact size in my opinion."
1060,__label1__,We were a bit disappointed because we have to change the filters immediately. However this product works as advertised and the shipment and delivery was impressive.
1061,__label1__,Can't beat the price. Good quality and sounds great. I'm really enjoying it. Perfect guitar for a starter.
1062,__label1__,I really like the curtains specially the colors. My daughter used them at a party she hosted. It was a success! Quality not all that great but then they are not for regular use.
1063,__label1__,"I used this stuff before..... you know, it works wonders for me and myself and my partner had some great night together, I give it 3 stars because I am always tired once I'm done."
1064,__label1__,"This arrived in a nice package. It works great but the wifi coverage is horrible by comparison to the linksys that I replaced with this. Saves on monthly lease fee from my cable provider, though."
1065,__label1__,"My cat is warming up to this water....he is suspicious, as most cats will e....but following he directions I have old water bowl out and not running the pet fountain will he starts drinking rom it. It is going to be a great saver 4 me....I want my cat todrink more and I think this will really be the trick to that."
1066,__label1__,I got this bag after realizing my old sling purse was wearing out. I had high expectations because my old purse was so great. This bag has held up well. I carry a lot of things and this bag has so much room! The strap is just right. I just carry in on one shoulder though if you want it to go across your body you might look for a different bag.
1067,__label1__,I bought this for my adult daughter and was going to load it up with pictures and music. The music part was great but the display for the pictures was so bad that it was verually a waist of time. Looking at the engine of my Victory was just a blob of crome and black. No detail at all. Couldn't see any individual cooling fins.
1068,__label1__,This is a great book for dietbetics. I thought medicine was the only way to treat my condition for years. I didn't think it could be fixed through diet but it can. I love the way this book describes how to change your life. change is hard and it can be a little depressing at times.
1069,__label1__,"This has short cords, so I got to supply an extension for it. However, having a remote is nice. It has great lows, good mid and highs. So far, I like it."
1070,__label1__,"For only this is a very great scope, and very Accurate once you get done with the hassle of Sighting it in, but Overall I love it and would Definitely recommend this to a friend an only 4 stars because you can always Improve on something"
1071,__label1__,"I choose probotics because I would often see ads and commercial on how probotics where good for your health however after taking probotics for 7 days  i have a felt no changes in my bowels or the way i felt, I am saying that i did not dislike the product I am saying that probotics did nothing to improve myself.<br />i would recommend probotics to anyone who is willing to give it a try it might help them, but it did not work for me."
1072,__label1__,"Great book .I enjoyed this book.Brilliance is an exciting &#34;futuristic&#34; story that could easily have taken place today. A fun read, can't wait to start the 2nd novel."
1073,__label1__,"My son loved Dora so much that I decided to support and encourage his interest. Compared to some of the programs I've seen this one comes with a lot more content. All the content fits together. The DVD's work well with the songs on the Audio CD, the flashcards work well with the memory game and we look at the book every night before bed. Well worth the money..."
1074,__label1__,You can use this for any lens or glass that needs cleaning really. It's effective and cheap. That's why we like it.
1075,__label1__,These chews appear to be a great dental solution for my dogs. There is a bit of inconsistency with the size of the strips and be careful as to where your dog works on them as they will stain carpets. Overall the chews seem to do a good job at cleaning their teeth and breathe.
1076,__label1__,My cats like the food but my wallet does not like the continually climbing prices. For the first year I bought this the price was pretty stable but it is now going up every month or every other month. Too expensive. I suggest shopping around a bit - there's bound to be a better deal somewhere on the Internet.
1077,__label1__,Purchased this for my son's room. His about to attend school and when I saw this I figured this is the perfect desk for him. He's already going on and on about school and he felt like he's really a student now because he has his own desk.
1078,__label1__,"Best sunglasses I ever bought, I sat on them twice, dropped them in a river, and they hold up, when I put them on I feel like I can see everything in HD, lens pops out for easy cleaning, ultra light weight, adjustable for abnormal nose sizes."
1079,__label1__,My German shepherd absolutely loves this! My stuff has been officially tooth mark-free for the first time in a very long time.
1080,__label1__,"for my project i had to do some community work,cleaning the city for a month was not an easy job and i had to protect myself from the dust in the city,i purchased 3m dust respirator and rhey served me throughout my project."
1081,__label1__,Legion is a good tasting supplement but it does not do anything for me as far as pumps. I have no extra energy. It's almost like drinking a really good tasting soda pop without the fizz.
1082,__label1__,we have a farm and this is going to be used around the machinery shed to keep those pesky black birds out
1083,__label1__,This is one of the cheaper routers out there. I would suggest going for one that is a little bit more that will last a lot longer and work 10x better.<br /><br />http://www.amazon.com/gp/product/B001AZP8EW/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B001AZP8EW&linkCode=as2&tag=wwwworkoutwei-20
1084,__label1__,If evaluated for what it is - an energy bar - this measures up to my expectations. I carry this in my bag for emergency energy when I'm traveling or otherwise unable to get regular food. The flavor and texture are very satisfying and it doesn't leave a metallic aftertaste as some bars do. The texture is not too dense or overly crunchy - just the right balance.
1085,__label1__,"Too soft, not enough stability. Loved the fact that it was a pillow top, however, I like to sit up in bed, which is not conducive with this mattress; unless, of course, you want to feel like you are sinking."
1086,__label1__,"I ordered this because I love latex pillows and have been trying to find a good match to one I have at home that is on its' last legs. This pillow is airy and comfy, but thicker than I'd hoped for :( It does have a very weird odor as everyone else has mentioned- I aired it out outside and then put an older, recently used pillowcase on top of it. The smell didn't bother me when I went to sleep, and seemed to have disappeared almost immediately- I've had the pillow for about a month now. I like enough to keep it, but I will not buy it again unless it comes in a thinner width."
1087,__label1__,The child unit doesn't mount to the wall so unless you have a tall piece of furniture to sit it on you're kind of out of luck. There is a major delay between the child and parental unit. We can hear our daughter cry out from her room before the monitor picks
1088,__label1__,"To say this book is useful to all is an understatement, but unfortunately not everyone thinks that way. Yes the book can be boring, yes the book is dry, but when have you ever enjoyed learning like you enjoy a movie? If you want to help yourself out in life check this out, do the exercises, just give it your best shot, but actually try."
1089,__label1__,"I don't really see a difference in my hair. I've been taking it almost a month, so maybe I need to give it a little more time."
1090,__label1__,"This is sadly a horrible product. I've been encountering problems using this. First, it sometimes won't read and those are times I go panicking, thinking it needed to be reformatted. Second, it got some scratches and that's really disappointing. It got me thinking that this is cheaply made yet expensive. Not worth it really."
1091,__label1__,It is a messy product. It stains my shirt and pillow. It makes me itchy like crazy. I will feel better if it worked for me. But it didn't after over four months.
1092,__label1__,Very good sound for the price I paid. Was amazed at how powerful the speakers were. I use these for my laptop. It came in handy watching movies and listening to music.
1093,__label1__,"Very useful product for cleaning PC, windows, curtains. Its a do it yourself easy product for house wives and home makers."
1094,__label1__,"This is the second piece that I have ordered from them and again I was pleasantly surprised! It did however have a small dent on top, but for the price and the fact that it will be covered anyway, it wasn't worth returning."
1095,__label1__,"I used to build for fun and profit, now I just build because I'm ready for a new machine. I don't want to tinker much, I'm looking for reliability and stability."
1096,__label1__,"As much as I like my galaxy tab, I needed a real keyboard to do the emails - touch screen just doesn't cut it. These keyboards are perfect for that purpose. The case fits the galaxy tab perfectly. The keyboard connected to the tablet without any glitch although you can see the instructions are written by someone whose native language is not English. I also like the fact that keyboard can be removed from the case making it less bulky if you wish so!"
1097,__label1__,The bows are of poor quality and colors seem dull in comparison to what is shown on picture.  I was hoping that it will look much brighter and cheery.
1098,__label1__,"I feel like the product was falsely advertised. Even if the cord works, it does not allow you to connect a computer to a TV.  Just don't work, from Video camera out put RCA to the Monitor."
1099,__label1__,"Speakers sound like crap when there up too loud. Also, when plugging in my headphones into the headphone socket about 7 or 8 times, the headphone socket caved inside the construction of the speaker! Save up more and buy a better set, Go with Creative or Altec Lansing."
1100,__label1__,"Even with constant use, this product has not displayed any damage or wear. The distribution of the marinade has been amazing as well, so each meat has the same amount of flavor and thus consistent with what we promise."
1101,__label1__,My husband is a big guy so I figured XL would be adequate. Wrong. I did end up gifting this to my son and he is happy with it. Hope it didn't shrink or he doesn't gain any weight though or it will not fit.
1102,__label1__,"I wanted a red mouse pad for my red mouse. Too bad it wasn't available in store as it was a waste of a rather large box and packing material. I have what you call a red room. I have a red futon, from here. Red valences and red lamps. So I now have everything."
1103,__label1__,"I was initially a little unsure about buying a new product rather than going for old school razer and steel series. But then, I went along and took the risk. And I got worth my money. Large, smooth, elegant with great texture and design. Yes you can get better if you are willing to spend more, but at this price, it's awesome."
1104,__label1__,This design is ugly and the lines going around do not connect and the painting is sloppy. They are very large. The only thing i do like is that they are lightweight
1105,__label1__,I wore a sexy evening gown that's why I purchased this push-up bra breast pad. I'm comfortable wearing it all throughout the night. I love it!
1106,__label1__,I got this for my '03 Honda because my lights were starting to get dim when I drove at night. It works great. I would say my headlights are 10 times clearer than before. When I saw the picture at first I thought it would be very hard to use but it wasn't at all. It comes with everything you need and this one is very affordable I'm impressed.
1107,__label1__,"So for the pros first:<br /><br />I use it on my face as an night time moisturizer and it seems to do the trick well. Absorbs and keeps my face hydrated.<br /><br />However, my intention was using this as a hair product. I am already currently using my night cream for my face at night which does an amazing job also and is slightly cheaper.<br /><br />As for hair product, I am switching from the blue label Moroccan oil to this and this one is oily and doesn't help with frizz as much.<br /><br />That is the reason for 2 star because I did not get to use it for what I want to."
1108,__label1__,It's a very great value for the price. It's a well-made medicine ball that's perfect in shape and size and weight.
1109,__label1__,Looking at the picture online I was a little hesitant to purchase this item. I was very happy when I received it. It looks so much better than I thought it would. It is the perfect album for my daughter's scrapbook!
1110,__label1__,This oil is junk!<br />I don't think it is high quality because of the foul smell. And I don't see any difference in my skin after a week of using it. Stick with another brand and you'll see the results.
1111,__label1__,"It looks fine  on the phone and it is easy to remove. I would trust to to protect against falls, but to help reduce small dings while it sits on my desk, rides in my car, or is carried in my pocket to keep out dust and lint, then yes, it is good for that."
1112,__label1__,Alarm won't sound when tested. Had a friend look at it and he confirmed that it was defective. He suggested that I stick with Kidde or First Alert.
1113,__label1__,"It took me an hour to finally install Ooma Telo on a place where my phone was. I didn't think of calling a support because I read here that they were not that helpful. Once I installed it, I called a friend just to see if it works ( prior to that I had to activate product through their website, which was an annoying process). However, friend told me that he couldn't hear me well and that he noticed a repeat of every word I say. I didn't knew what happened, since I updated software online to the newest version, so we changed places and I got onto his phone and he on Ooma. I noticed the same thing, low volume and slight delay, which really ruined the whole experience. At last I returned the item and made a fair exchange...<br /><br />I got myself a new Telo Home Service ( http://amzn.to/1vBqHZ5 ), which wasn't malfunctioned. I did had slight problems in installing it but I solved it as it wasn't a factory mistake. It worked like a clock, so I'll stick to it for now on."
1114,__label1__,This product is not a good buy. The instructions are not clear and concise. I was not able to hang my TV with this product because of the unclear instructions. I would not recommend buying this product.
1115,__label1__,"although i wasn't expecting a lot because of how cheap i bought these towels, still i didn't think that the threads would easily loosen up at the edges after two washes. it's comfortable and soft. but the color is off. it's not as how it was pictured. it's more of light grey."
1116,__label1__,"I keep this umbrella in the back of my car and it's really nice quality, looks much more expensive than it is and haven't found a problem with it yet. I went back and ordered another one, I liked it so much."
1117,__label1__,"so far it has been really easy and nice..just love it nice gift from my uncle.<br />Awesome does what it says!, Excellent product!"
1118,__label1__,"Was all excited to get new memory foam mattress, it is too soft. I read all the reviews, read on how much wt. But it is not what I wanted .My wife, and I are disappointed. We are out the money for you cannot return once opened, but you can't try it if you don't open it. Looks nice just already feels broke down."
1119,__label1__,"The third and last book of Dave Pelzer's retelling of his experiences as he searched his way to recovery and total forgiveness. He knows he cannot change his past but he must do something to vindicate himself especially his mother... and father. He will learn this the hard way and he will become a father himself. More than forgiveness, this novel brings hope to those who are suffering similar child abuse traumas.<br />Along one's road to recovery are people who will make you feel right about yourself, notwithstanding your dark past. There are good people and people who had it worse in the past don't necessarily have to be wicked."
1120,__label1__,Works just as well as my $17 capo.  I keep it handy as a spare so when we have impromtu guests who wants to jam we have something to offer.
1121,__label1__,"I love potatoes.<br />I bought olive oil because I always put it to my boiled potatoes.<br />I ate potatoes as a replacement with burgers and fries.<br />Together with olive oil, I always have an awesome meal!"
1122,__label1__,"Thanks to this book I've lost 13 pounds in 10 days. But be very careful later, if you don't pay attention what and how much you eat you'll easily get that weight back."
1123,__label1__,"Bought this to travel with-it is just the right size and helps to keep up with the family at home and work. However, the processer isn't very fast. Some apps do not response very fast on this.<br /><br />I would recommend the following Asus notebook instead<br />http://www.amazon.com/gp/product/B00LO3K0B6/ref=as_li_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=B00LO3K0B6&linkCode=as2&tag=hocivfd-20&linkId=NV4RKNCTMQZBIHM7"
1124,__label1__,"I was somewhat disappointed as I have been shopping for a thicker mat as I have knee problems. It is a good standard yoga mat but is not ""thick"" as described. The dimension given for the thickness is way off."
1125,__label1__,Much thicker and heavier than a regular shower liner. Can't see through it. Very good value. Only drawback it that the vinyl smell takes a few weeks to go away and a month after I put it up the folds that are there from when it comes out of the package are still there.
1126,__label1__,"The quality is okay, it looks durable too. I am satisfied with this purchase. I highly recommend it."
1127,__label1__,"I bought this for my son's bedroom. He likes it, but the picture is misleading. When you lay or sit on it, you have to keep rolling it to a shape that you feel supported. It ends up kind of flat requiring you to recline to the point you are laying down, not sitting in it as pictured. Hope that helps."
1128,__label1__,"The usage of the adapter is very straightforward: pick out the appropriate plug you need for your current location on the front of the adapter, then plug your unit into the correct jack on the back. It is a two way Adapter, allowing you to adapt in either direction. (From any country's standard to any other, for the standards supported by the unit.)"
1129,__label1__,Quality of product is good. Works fine. Do what it's supposed to do. The price is good and worth for my money.
1130,__label1__,"Great case, a little bulky. But helps to prop iPad in different positions while using and it is steady. I do use it a lot; lasting longer than other one I have no wear and tear on edges. It's good"
1131,__label1__,"No recommending to buy this product. Service is bad, unless you want a product that doesn't work and no one will help you."
1132,__label1__,"This Sand Toys Sandy Beach Big Bucket Beach/Sandbox Playset is cute and lightweight, and comes with a bunch of pieces.  It doesn't take up too much space, but has enough pieces to be a lot of fun.  All of the pieces even fit inside the bucket for transport and for storage.  We've used ours a few times and the kids have had a blast with it.  You can't beat the price and it works really well.  We are happy with it.<br /><br />The manufacturer provided ours for free for us to test and review."
1133,__label1__,"This is very good thread. needed lots of colors for a project I am doing away from home.Excellent value-6 spools of thread at a fabric store would cost more than this. If people are having a problem with breakage, maybe their tension needs to be adjusted. I sewed all day , using decorative embroidery and straight stitching and my thread never broke once. I would definitely buy again"
1134,__label1__,"This thing is worthless. Go and spend a few extra bucks on a different one...any other one. Maybe mine was just bad, but it was $$$. I can't imagine the quality being much more than what I experienced."
1135,__label1__,My headphones had such low sound quality i am not sure if they were defective or not but i did not like it
1136,__label1__,"I had very high expectations from this book but after reading it, I was a bit disappointed. Even though this book has some very important lessons to teach us, I still think there were so many things missing out in it. I really like how the author relates us humans with animals, but there could have been so much more than merely just relating the two species and giving a few examples.<br /><br />I love Natura and tend to follow it all the lessons it I learn from it. It is filled with if not millions but thousands of new ways to inspire and motivate the humans, however this book lacked that spark you expect when talking about nature. So for me, its below than what I had expected. Hence the 2 stars. Thank you"
1137,__label1__,"This hamper is really fantastic. It has a great look and was a breeze to set up. Based on the other reviews here is how I would comment, it does come with little pieces of foam all over but 10 seconds with the vacuum takes care of that."
1138,__label1__,I like the ergonomics of this pencil. At first I was dismayed with how light it is and it's a bit larger in girth than the Ohto pencil I have used for so long.
1139,__label1__,This product is very decent in look and worth it buying from amazon. I recommend every parents to buy this watch on their kids bday.
1140,__label1__,I keep this near the cat litter boxes and it works great to absorb the odors. I prefer the linen smell to the citrus.
1141,__label1__,The case was nice and provided great protection from everyday drops and other wear and tear. The only issue that there was with it was the headphone jack cut out does not fit some larger profile aux cables.
1142,__label1__,The sequel to Selection is interesting as the first part and as it goes deeper into the story you get to realize and understand some things you might didn't in the first part.
1143,__label1__,"Well written book and brings across the personal battle within a teenager well, trying to fit in with the crowd while still accepting her psychic powers. The character has been beautifully brought across. Though I do think that the book could have done without certain unnecessary events particularly towards the second half, felt the story was being dragged in certain parts. Perhaps I am being overly critical. Overall it's well written and an enjoyable read."
1144,__label1__,"Perfect pout of the box..... Had a few links taken out to size it properly. If you want a fine quality watch at a great price, this is the watch! The additional diamonds set it apart from others!"
1145,__label1__,"This carseat has great reviews in terms of how safe it is.  A look at the reports and stats involved with testing this carseat are impressive.  What they forgot in designing this carseat, however, is comfort (both for the Mom and the Baby).  My baby HATES sitting in this carseat.  It's super-narrow and deep.  Maybe the depth is what makes it so safe but I wonder if it's worth it to have your baby be uncomfortable each and every time you take a car ride. In terms of discomfort for the Mom: this car seat is heavy and bulky.  I hurt my back hauling it with a three week old so I would suggest really thinking about how much you might be moving the car seat around (I live in NYC and I take the car seat out to use in its frame as a stroller--or I used to until I decided to get rid of this monster).<br /><br />I got this car seat off of my registry and was really thankful for it but this thing is a beast!<br /><br />My husband and I recently purchased a comparatively cheap Graco carseat to use at his parents' home and my baby LOVES it.  He can flex this little legs and he slept, well, like a baby in it."
1146,__label1__,"This is probably one of the best purchases I have made recently. The quality, ease of operation, and value are excellent."
1147,__label1__,"I don't see what the fuss is about, these notebooks are great! If it's the price, I'd rather pay for it rather than run all over the place to buy from whichever seller since I don't have the time. The convenience is worth it to be honest and the notebooks are perfect for what they are used for."
1148,__label1__,"This is a great looking bookcase for a study room or living room, and fits any size book from large coffee table books to pocketsized paperbacks, in ascending order. The only problem is that because it has to lean up against the wall, you may scratch some of your wall paint off. This will differ depending on your living space."
